run_at,date,time,country,collection,category,rank,prev_rank,change,app_id,title,score,developer
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,15,,NEW,com.KingSpeed.TrafficRiderMotorbikeRush,Traffic Bike Rider Rush,4.27,DT Trading Lab
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,16,17,+1,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,17,14,-3,com.snake.io.slither.worms,Snake Lite® - Worm Snake Game,3.99,Hippo Lab
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,18,18,0,com.ANGamingStudio.IndianVehiclesSimulator3d,Indian Vehicles Simulator 3d,4.27,AN Gaming Studio
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,19,24,+5,com.miniclip.cricketleague,Cricket League,4.53,Miniclip.com
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,20,21,+1,com.craft.city.blockbuilder.pro,Craft Explore: Block Builder,4.04,Appsgrooves
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,21,16,-5,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,22,20,-2,com.rubygames.assassin,Hunter Assassin,4.06,Ruby Games AS
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,23,19,-4,com.vincentb.MobControl,Mob Control,4.12,VOODOO
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,24,,NEW,com.highbrowinteractive.truck.masters.india.highway.driving.simulator.game,Truck Masters: India Simulator,4.39,Highbrow Interactive
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,TOP_FREE,GAME,25,,NEW,com.cdt.mega.mechagame,Painty Hide n Seek,4.04,CDT Games Limited
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,1,1,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,2,2,0,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,3,3,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,4,4,0,com.moonactive.coinmaster,Coin Master,4.59,Moon Active
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,5,5,0,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,6,6,0,jp.konami.pesam,eFootball™,4.47,KONAMI
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,7,7,0,com.ea.gp.fifamobile,EA SPORTS FC Soccer Mobile 26,4.31,ELECTRONIC ARTS
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,8,8,0,com.octro.teenpatti,Octro Teen Patti: 3 Patti Game,4.57,"Octro, Inc."
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,9,9,0,com.run.tower.defense,Kingshot,4.34,Century Games PTE. LTD.
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,10,10,0,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.73,BeheFun Games Limited
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,11,11,0,com.playrix.gardenscapes,Gardenscapes,4.52,Playrix
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,12,12,0,com.supercell.clashofclans,Clash of Clans,4.5,Supercell
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,13,13,0,com.nianticlabs.pokemongo,Pokémon GO,4.06,"Scopely Explore, Inc."
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,14,14,0,com.teenpatti.hd.gold,Teen Patti GOLD: 3 Patti Rummy,4.33,Moonfrog
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,15,15,0,io.randomco.travel,Travel Town - Merge Adventure,4.25,Magmatic Games LTD
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,16,17,+1,com.playrix.township,Township,4.68,Playrix
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,17,16,-1,com.mobiin.gp,Moba Legends: 5v5!,3.73,Vizta Games
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,18,18,0,com.dreamgames.royalmatch,Royal Match,4.44,"Dream Games, Ltd."
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,19,21,+2,com.fun.lastwar.gp,Last War:Survival Game,4.51,FUNFLY PTE. LTD.
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,20,20,0,com.fatmerge.global,Tasty Travels: Merge Game,4.47,Century Games PTE. LTD.
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,21,19,-2,com.activision.callofduty.shooter,Call of Duty®: Mobile,4.25,"Activision Publishing, Inc."
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,22,22,0,com.readygo.barrel.gp,Last Z: Survival Shooter,4.29,Omnilojo Pte Ltd
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,23,23,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,24,25,+1,com.miniclip.eightballpool,8 Ball Pool,4.7,Miniclip.com
2026-07-27 22:54:45 IST,2026-07-27,22:54,IN,GROSSING,GAME,25,24,-1,com.yalla.yallagames,Yalla Ludo - Ludo&Jackaroo,3.7,Aviva Sun
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,1,1,0,com.easybrain.arrow.puzzle.game,Arrow Puzzle: Tap Puzzle Games,4.56,Easybrain
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,2,2,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,3,3,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,4,4,0,com.miniclip.carrom,Carrom Pool: Disc Game,4.58,Miniclip.com
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,5,6,+1,com.rioo.runnersubway,Subway Princess Runner,4.01,Ivy
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,6,5,-1,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.73,BeheFun Games Limited
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,7,7,0,com.Rohit.IndianBikes,Indian Bikes Driving 3D,4.17,Rohit Gaming Studio
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,8,10,+2,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,9,15,+6,com.KingSpeed.TrafficRiderMotorbikeRush,Traffic Bike Rider Rush,4.27,DT Trading Lab
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,10,8,-2,com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.24,FPS Shooter & Action Game
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,11,13,+2,io.voodoo.paper2,Paper.io 2,4.3,VOODOO
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,12,9,-3,com.imangi.templerun2,Temple Run 2: Endless Escape,4.06,Imangi Studios
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,13,11,-2,com.oakever.arrows,Amaze GO!,4.4,Oakever Games
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,14,12,-2,com.ecffri.arrows,Arrows – Puzzle Escape,4.58,Lessmore GmbH
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,15,21,+6,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,16,16,0,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,17,18,+1,com.ANGamingStudio.IndianVehiclesSimulator3d,Indian Vehicles Simulator 3d,4.27,AN Gaming Studio
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,18,14,-4,com.casuper.arrow,Cash Arrows,4.54,StatusWorld
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,19,17,-2,com.snake.io.slither.worms,Snake Lite® - Worm Snake Game,3.98,Hippo Lab
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,20,,NEW,com.d24.rp.open.world.grand.gangster,Mafia City RP:Grand Open World,3.65,Universe Game Labs
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,21,24,+3,com.highbrowinteractive.truck.masters.india.highway.driving.simulator.game,Truck Masters: India Simulator,4.39,Highbrow Interactive
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,22,23,+1,com.vincentb.MobControl,Mob Control,4.12,VOODOO
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,23,22,-1,com.rubygames.assassin,Hunter Assassin,4.06,Ruby Games AS
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,24,19,-5,com.miniclip.cricketleague,Cricket League,4.53,Miniclip.com
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,TOP_FREE,GAME,25,,NEW,com.dino.race.master,Car Race 3D: Car Racing,3.9,iKame Games - Zego Studio
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,1,1,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,2,2,0,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,3,6,+3,jp.konami.pesam,eFootball™,4.47,KONAMI
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,4,3,-1,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,5,4,-1,com.moonactive.coinmaster,Coin Master,4.58,Moon Active
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,6,5,-1,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,7,7,0,com.ea.gp.fifamobile,EA SPORTS FC Soccer Mobile 26,4.31,ELECTRONIC ARTS
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,8,8,0,com.octro.teenpatti,Octro Teen Patti: 3 Patti Game,4.57,"Octro, Inc."
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,9,10,+1,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.73,BeheFun Games Limited
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,10,9,-1,com.run.tower.defense,Kingshot,4.34,Century Games PTE. LTD.
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,11,11,0,com.playrix.gardenscapes,Gardenscapes,4.52,Playrix
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,12,12,0,com.supercell.clashofclans,Clash of Clans,4.5,Supercell
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,13,13,0,com.nianticlabs.pokemongo,Pokémon GO,4.06,"Scopely Explore, Inc."
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,14,14,0,com.teenpatti.hd.gold,Teen Patti GOLD: 3 Patti Rummy,4.33,Moonfrog
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,15,15,0,io.randomco.travel,Travel Town - Merge Adventure,4.24,Magmatic Games LTD
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,16,16,0,com.playrix.township,Township,4.68,Playrix
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,17,18,+1,com.dreamgames.royalmatch,Royal Match,4.44,"Dream Games, Ltd."
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,18,19,+1,com.fun.lastwar.gp,Last War:Survival Game,4.51,FUNFLY PTE. LTD.
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,19,20,+1,com.fatmerge.global,Tasty Travels: Merge Game,4.46,Century Games PTE. LTD.
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,20,21,+1,com.activision.callofduty.shooter,Call of Duty®: Mobile,4.25,"Activision Publishing, Inc."
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,21,23,+2,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,22,22,0,com.readygo.barrel.gp,Last Z: Survival Shooter,4.29,Omnilojo Pte Ltd
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,23,17,-6,com.mobiin.gp,Moba Legends: 5v5!,3.73,Vizta Games
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,24,,NEW,com.gof.global,Whiteout Survival,4.13,Century Games PTE. LTD.
2026-07-28 22:35:09 IST,2026-07-28,22:35,IN,GROSSING,GAME,25,24,-1,com.miniclip.eightballpool,8 Ball Pool,4.7,Miniclip.com
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,1,1,0,com.easybrain.arrow.puzzle.game,Arrow Puzzle: Tap Puzzle Games,4.57,Easybrain
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,2,2,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,3,3,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,4,5,+1,com.rioo.runnersubway,Subway Princess Runner,4.01,Ivy
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,5,6,+1,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.72,BeheFun Games Limited
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,6,7,+1,com.Rohit.IndianBikes,Indian Bikes Driving 3D,4.17,Rohit Gaming Studio
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,7,8,+1,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,8,4,-4,com.miniclip.carrom,Carrom Pool: Disc Game,4.58,Miniclip.com
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,9,11,+2,io.voodoo.paper2,Paper.io 2,4.29,VOODOO
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,10,14,+4,com.ecffri.arrows,Arrows – Puzzle Escape,4.58,Lessmore GmbH
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,11,13,+2,com.oakever.arrows,Amaze GO!,4.4,Oakever Games
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,12,10,-2,com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.24,FPS Shooter & Action Game
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,13,9,-4,com.KingSpeed.TrafficRiderMotorbikeRush,Traffic Bike Rider Rush,4.31,DT Trading Lab
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,14,12,-2,com.imangi.templerun2,Temple Run 2: Endless Escape,4.06,Imangi Studios
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,15,15,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,16,17,+1,com.ANGamingStudio.IndianVehiclesSimulator3d,Indian Vehicles Simulator 3d,4.27,AN Gaming Studio
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,17,16,-1,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,18,20,+2,com.d24.rp.open.world.grand.gangster,Mafia City RP:Grand Open World,3.74,Universe Game Labs
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,19,18,-1,com.casuper.arrow,Cash Arrows,4.52,StatusWorld
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,20,25,+5,com.dino.race.master,Car Race 3D: Car Racing,3.9,iKame Games - Zego Studio
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,21,,NEW,com.gps.housemakeover.satisfying.clean,House Makeover: ASMR Cleaning,4.04,Mad1 Games
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,22,23,+1,com.rubygames.assassin,Hunter Assassin,4.06,Ruby Games AS
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,23,24,+1,com.miniclip.cricketleague,Cricket League,4.53,Miniclip.com
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,24,21,-3,com.highbrowinteractive.truck.masters.india.highway.driving.simulator.game,Truck Masters: India Simulator,4.39,Highbrow Interactive
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,TOP_FREE,GAME,25,,NEW,com.aim.racing,Extreme Car Driving Simulator,4.3,AxesInMotion Racing
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,1,1,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,2,2,0,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,3,3,0,jp.konami.pesam,eFootball™,4.47,KONAMI
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,4,4,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,5,5,0,com.moonactive.coinmaster,Coin Master,4.58,Moon Active
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,6,6,0,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,7,7,0,com.ea.gp.fifamobile,EA SPORTS FC Soccer Mobile 26,4.31,ELECTRONIC ARTS
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,8,8,0,com.octro.teenpatti,Octro Teen Patti: 3 Patti Game,4.57,"Octro, Inc."
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,9,9,0,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.72,BeheFun Games Limited
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,10,10,0,com.run.tower.defense,Kingshot,4.34,Century Games PTE. LTD.
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,11,11,0,com.playrix.gardenscapes,Gardenscapes,4.52,Playrix
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,12,12,0,com.supercell.clashofclans,Clash of Clans,4.5,Supercell
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,13,13,0,com.nianticlabs.pokemongo,Pokémon GO,4.06,"Scopely Explore, Inc."
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,14,14,0,com.teenpatti.hd.gold,Teen Patti GOLD: 3 Patti Rummy,4.32,Moonfrog
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,15,15,0,io.randomco.travel,Travel Town - Merge Adventure,4.24,Magmatic Games LTD
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,16,16,0,com.playrix.township,Township,4.68,Playrix
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,17,17,0,com.dreamgames.royalmatch,Royal Match,4.44,"Dream Games, Ltd."
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,18,18,0,com.fun.lastwar.gp,Last War:Survival Game,4.51,FUNFLY PTE. LTD.
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,19,19,0,com.fatmerge.global,Tasty Travels: Merge Game,4.45,Century Games PTE. LTD.
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,20,20,0,com.activision.callofduty.shooter,Call of Duty®: Mobile,4.25,"Activision Publishing, Inc."
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,21,21,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,22,22,0,com.readygo.barrel.gp,Last Z: Survival Shooter,4.29,Omnilojo Pte Ltd
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,23,24,+1,com.gof.global,Whiteout Survival,4.13,Century Games PTE. LTD.
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,24,25,+1,com.miniclip.eightballpool,8 Ball Pool,4.7,Miniclip.com
2026-07-29 22:09:48 IST,2026-07-29,22:09,IN,GROSSING,GAME,25,,NEW,com.yalla.yallagames,Yalla Ludo - Ludo&Jackaroo,3.7,Aviva Sun
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,1,1,0,com.easybrain.arrow.puzzle.game,Arrow Puzzle: Tap Puzzle Games,4.56,Easybrain
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,2,2,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,3,3,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,4,8,+4,com.miniclip.carrom,Carrom Pool: Disc Game,4.58,Miniclip.com
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,5,4,-1,com.rioo.runnersubway,Subway Princess Runner,4.01,Ivy
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,6,6,0,com.Rohit.IndianBikes,Indian Bikes Driving 3D,4.17,Rohit Gaming Studio
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,7,5,-2,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.68,BeheFun Games Limited
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,8,10,+2,com.ecffri.arrows,Arrows – Puzzle Escape,4.59,Lessmore GmbH
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,9,9,0,io.voodoo.paper2,Paper.io 2,4.29,VOODOO
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,10,7,-3,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,11,11,0,com.oakever.arrows,Amaze GO!,4.41,Oakever Games
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,12,14,+2,com.imangi.templerun2,Temple Run 2,4.06,Imangi Studios
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,13,12,-1,com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.23,FPS Shooter & Action Game
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,14,,NEW,com.vincentb.MobControl,Mob Control,4.11,VOODOO
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,15,15,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,16,16,0,com.ANGamingStudio.IndianVehiclesSimulator3d,Indian Vehicles Simulator 3d,4.27,AN Gaming Studio
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,17,21,+4,com.gps.housemakeover.satisfying.clean,House Makeover: ASMR Cleaning,4.03,Mad1 Games
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,18,,NEW,com.lighthouse.freeplay.ind,Last light,4.07,Dinosaur-Games
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,19,20,+1,com.dino.race.master,Car Race 3D: Car Racing,3.9,iKame Games - Zego Studio
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,20,18,-2,com.d24.rp.open.world.grand.gangster,Mafia City RP:Grand Open World,3.91,Universe Game Labs
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,21,17,-4,com.roblox.client,Roblox,4.61,Roblox Corporation
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,22,,NEW,com.cdt.mega.mechagame,Painty Hide n Seek,3.94,CDT Games Limited
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,23,25,+2,com.aim.racing,Extreme Car Driving Simulator,4.3,AxesInMotion Racing
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,24,13,-11,com.KingSpeed.TrafficRiderMotorbikeRush,Traffic Bike Rider Rush,4.28,DT Trading Lab
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,TOP_FREE,GAME,25,22,-3,com.rubygames.assassin,Hunter Assassin,4.06,Ruby Games AS
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,1,1,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,2,2,0,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
